G,Date,Age,Tm,game_location,Opp,game_result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,TS%,FTR,hAST%,TOV%,AST-TOV,DREB%,OREB%,POSS,Year_Number,GmSc-Per-PTS,GmSc-Per-FT,FTR-Per-FGA,PTS-Per-TOV,PTS-Per-POSS,game_result-Per-PTS,PER,PER-Per-PTS,STLS-and-BLKS,STL-BLK-Per-PF,Won,High-3P%-Shooting,High-FG%-Shooting,Over-3-BLKs-and-STLs,Played-Above-Avg-Min,Above-Avg-FT%,Career-Stage,Above-Avg-PTS-Per-POSS,More-BLKs-Than-STLs,More-AST-Than-TOV,PTS-Cat,2P,2PA,2P%,2P%-Above-50%,More than 3 Fouls,FTR-Above-Avg,Less-Than-3-TOV
23,2010-12-08,25,MIA,0,UTA,13,1.0,39,12.0,20.0,0.6,3.0,5.0,0.6,6.0,7.0,0.857,1.0,6.0,7.0,9.0,0.0,0.0,2.0,4.0,33.0,28.6,0.0,0.707395498392283,0.3,0.26219956300072833,0.0582665695557174,4.5,0.8571428571428571,0.14285714285714285,24.08,8,0.8666666666666667,4.766666666666667,0.015,16.5,1.3704318936877078,0.3939393939393939,35.812435897435904,1.0852253302253305,0.0,0.0,True,True,True,False,True,True,rising,True,False,True,below 35,9.0,15.0,0.6,True,True,False,True
24,2010-12-10,25,MIA,0,GSW,22,1.0,30,10.0,18.0,0.556,3.0,4.0,0.75,2.0,3.0,0.667,0.0,7.0,7.0,9.0,1.0,1.0,4.0,1.0,25.0,21.7,22.0,0.6435006435006435,0.1111111111111111,0.2775636083269083,0.12336160370084812,2.25,1.0,0.0,23.32,8,0.868,10.85,0.006172839506172839,6.25,1.072041166380789,0.88,34.99390000000002,1.3997560000000007,2.0,0.5,True,True,True,False,False,False,rising,True,False,True,below 35,7.0,14.0,0.5,False,False,False,False
25,2010-12-11,25,MIA,0,SAC,21,1.0,35,10.0,19.0,0.526,2.0,3.0,0.667,3.0,5.0,0.6,1.0,9.0,10.0,3.0,2.0,0.0,3.0,1.0,25.0,19.0,15.0,0.5847953216374269,0.15789473684210525,0.1095890410958904,0.1095890410958904,1.0,0.9,0.1,23.2,8,0.76,6.333333333333333,0.008310249307479223,8.333333333333334,1.0775862068965518,0.84,26.136285714285712,1.0454514285714285,2.0,0.6666666666666666,True,True,True,False,False,False,rising,True,False,False,below 35,8.0,16.0,0.5,False,False,False,False
26,2010-12-13,25,MIA,1,NOH,12,1.0,40,6.0,16.0,0.375,0.0,3.0,0.0,8.0,10.0,0.8,1.0,3.0,4.0,7.0,0.0,0.0,5.0,2.0,20.0,11.1,11.0,0.4819277108433735,0.5,0.21374045801526717,0.15267175572519084,1.4,0.75,0.25,24.4,8,0.5549999999999999,1.3875,0.03125,4.0,0.819672131147541,0.6,12.008875000000007,0.6004437500000004,0.0,0.0,True,False,False,False,True,True,rising,False,False,True,below 35,6.0,13.0,0.46153846153846156,False,False,True,False
27,2010-12-15,25,MIA,1,CLE,6,1.0,38,5.0,15.0,0.33299999999999996,0.0,4.0,0.0,11.0,18.0,0.611,2.0,11.0,13.0,5.0,1.0,0.0,4.0,1.0,21.0,14.5,0.0,0.44585987261146504,0.7333333333333333,0.15360983102918588,0.12288786482334871,1.25,0.8461538461538461,0.15384615384615385,24.92,8,0.6904761904761905,1.3181818181818181,0.048888888888888885,5.25,0.8426966292134831,0.2857142857142857,17.025921052631578,0.8107581453634085,1.0,0.25,True,False,False,False,True,False,rising,False,False,True,below 35,5.0,11.0,0.45454545454545453,False,False,True,False
28,2010-12-17,25,MIA,0,NYK,22,1.0,38,14.0,23.0,0.609,3.0,6.0,0.5,1.0,3.0,0.33299999999999996,1.0,10.0,11.0,10.0,1.0,0.0,5.0,1.0,32.0,27.0,31.0,0.6550665301944728,0.043478260869565216,0.25364616360177555,0.12682308180088778,2.0,0.9090909090909091,0.09090909090909091,28.32,8,0.84375,27.0,0.001890359168241966,6.4,1.1299435028248588,0.6875,34.53242105263158,1.0791381578947368,1.0,0.2,True,True,True,False,True,False,rising,True,False,True,below 35,11.0,17.0,0.6470588235294118,True,False,False,False
29,2010-12-18,25,MIA,0,WAS,1,1.0,40,9.0,19.0,0.474,3.0,7.0,0.429,11.0,12.0,0.917,1.0,6.0,7.0,6.0,1.0,0.0,4.0,3.0,32.0,24.4,6.0,0.6477732793522267,0.5789473684210527,0.17291066282420747,0.11527377521613832,1.5,0.8571428571428571,0.14285714285714285,27.28,8,0.7625,2.2181818181818183,0.030470914127423823,8.0,1.1730205278592374,0.03125,28.851150000000004,0.9015984375000001,1.0,0.25,True,True,False,False,True,True,rising,True,False,True,below 35,6.0,12.0,0.5,False,False,True,False
30,2010-12-20,25,MIA,1,DAL,-2,1.0,36,6.0,17.0,0.353,2.0,4.0,0.5,5.0,7.0,0.7140000000000001,3.0,7.0,10.0,7.0,0.0,0.0,5.0,4.0,19.0,11.2,-20.0,0.46740467404674046,0.29411764705882354,0.2165506573859242,0.15467904098994584,1.4,0.7,0.3,22.08,8,0.5894736842105263,2.2399999999999998,0.01730103806228374,3.8,0.8605072463768116,-0.10526315789473684,14.083444444444451,0.7412339181286554,0.0,0.0,False,True,False,False,False,False,rising,False,False,True,below 20,4.0,13.0,0.3076923076923077,False,True,False,False
31,2010-12-23,25,MIA,0,PHO,12,1.0,37,13.0,22.0,0.591,2.0,5.0,0.4,8.0,8.0,1.0,1.0,5.0,6.0,4.0,3.0,0.0,5.0,5.0,36.0,26.8,4.0,0.6976744186046512,0.36363636363636365,0.1149425287356322,0.14367816091954025,0.8,0.8333333333333334,0.16666666666666666,29.52,8,0.7444444444444445,3.35,0.01652892561983471,7.2,1.2195121951219512,0.3333333333333333,35.139540540540544,0.9760983483483484,3.0,0.6,True,False,True,False,False,True,rising,True,False,False,above 35,11.0,17.0,0.6470588235294118,True,True,True,False
32,2010-12-25,25,MIA,0,LAL,16,1.0,38,8.0,14.0,0.5710000000000001,5.0,6.0,0.833,6.0,6.0,1.0,1.0,10.0,11.0,10.0,4.0,0.0,1.0,2.0,27.0,33.3,15.0,0.801186943620178,0.42857142857142855,0.3590664272890485,0.03590664272890485,10.0,0.9090909090909091,0.09090909090909091,16.64,8,1.2333333333333332,5.55,0.030612244897959183,27.0,1.6225961538461537,0.5925925925925926,43.483368421052624,1.6104951267056526,4.0,4.0,True,True,True,True,True,True,rising,True,False,True,below 35,3.0,8.0,0.375,False,False,True,True
33,2010-12-28,25,MIA,1,NYK,8,1.0,40,8.0,17.0,0.47100000000000003,1.0,2.0,0.5,1.0,3.0,0.33299999999999996,0.0,10.0,10.0,8.0,0.0,0.0,3.0,3.0,18.0,12.9,17.0,0.48846675712347354,0.058823529411764705,0.27187765505522515,0.10195412064570943,2.6666666666666665,1.0,0.0,21.32,8,0.7166666666666667,12.9,0.0034602076124567475,6.0,0.8442776735459662,0.4444444444444444,15.106575,0.8392541666666666,0.0,0.0,True,True,False,False,True,False,rising,False,False,True,below 20,7.0,15.0,0.4666666666666667,False,False,False,False
34,2010-12-29,25,MIA,0,HOU,6,1.0,39,8.0,15.0,0.5329999999999999,0.0,4.0,0.0,4.0,4.0,1.0,0.0,6.0,6.0,9.0,1.0,0.0,3.0,3.0,20.0,17.6,16.0,0.591715976331361,0.26666666666666666,0.31141868512110726,0.10380622837370243,3.0,1.0,0.0,19.76,8,0.8800000000000001,4.4,0.017777777777777778,6.666666666666667,1.0121457489878543,0.3,21.573051282051285,1.0786525641025642,1.0,0.3333333333333333,True,False,True,False,True,True,rising,False,False,True,below 35,8.0,11.0,0.7272727272727273,True,False,False,False
35,2011-01-01,26,MIA,1,GSW,7,1.0,41,7.0,15.0,0.467,0.0,3.0,0.0,11.0,17.0,0.647,2.0,5.0,7.0,10.0,1.0,1.0,3.0,1.0,25.0,23.1,6.0,0.5417118093174431,0.7333333333333333,0.2772002772002772,0.08316008316008315,3.3333333333333335,0.7142857142857143,0.2857142857142857,23.48,9,0.924,2.1,0.048888888888888885,8.333333333333334,1.0647359454855196,0.28,26.719658536585367,1.0687863414634147,2.0,0.6666666666666666,True,False,False,False,True,False,rising,False,False,True,below 35,7.0,12.0,0.5833333333333334,True,False,True,False
36,2011-01-03,26,MIA,0,CHA,14,1.0,36,15.0,26.0,0.5770000000000001,2.0,4.0,0.5,6.0,6.0,1.0,0.0,9.0,9.0,5.0,1.0,0.0,3.0,3.0,38.0,28.8,20.0,0.658578856152513,0.23076923076923078,0.13568521031207598,0.08141112618724558,1.6666666666666667,1.0,0.0,31.64,9,0.7578947368421053,4.8,0.008875739644970414,12.666666666666666,1.2010113780025284,0.3684210526315789,38.57155555555555,1.0150409356725145,1.0,0.3333333333333333,True,True,True,False,False,True,rising,True,False,True,above 35,13.0,22.0,0.5909090909090909,True,False,False,False
37,2011-01-04,26,MIA,1,MIL,12,1.0,36,8.0,15.0,0.5329999999999999,0.0,0.0,0.0,9.0,11.0,0.818,1.0,5.0,6.0,9.0,0.0,2.0,2.0,2.0,25.0,24.0,10.0,0.6180469715698392,0.6,0.28823058446757405,0.06405124099279423,4.5,0.8333333333333334,0.16666666666666666,20.84,9,0.96,2.6666666666666665,0.04,12.5,1.199616122840691,0.48,32.09525,1.28381,2.0,1.0,True,False,True,False,False,True,rising,True,True,True,below 35,8.0,15.0,0.5333333333333333,True,False,True,True
38,2011-01-07,26,MIA,0,MIL,6,1.0,45,8.0,23.0,0.348,1.0,4.0,0.25,9.0,11.0,0.818,1.0,9.0,10.0,5.0,6.0,1.0,5.0,2.0,26.0,20.1,7.0,0.46058458813108943,0.391304347826087,0.13080444735120994,0.13080444735120994,1.0,0.9,0.1,31.84,9,0.7730769230769231,2.2333333333333334,0.017013232514177693,5.2,0.8165829145728644,0.23076923076923078,20.806377777777787,0.8002452991452995,7.0,1.4,True,False,False,True,True,True,rising,False,False,False,below 35,7.0,19.0,0.3684210526315789,False,False,True,False
39,2011-01-09,26,MIA,0,POR,7,1.0,46,17.0,26.0,0.654,3.0,5.0,0.6,7.0,10.0,0.7,3.0,10.0,13.0,6.0,2.0,0.0,6.0,4.0,44.0,35.1,5.0,0.7154471544715447,0.2692307692307692,0.14035087719298245,0.14035087719298245,1.0,0.7692307692307693,0.23076923076923078,33.4,9,0.7977272727272727,5.014285714285714,0.010355029585798816,7.333333333333333,1.3173652694610778,0.1590909090909091,37.37154347826087,0.8493532608695652,2.0,0.3333333333333333,True,True,True,False,True,False,rising,True,False,False,above 35,14.0,21.0,0.6666666666666666,True,True,False,False
40,2011-01-12,26,MIA,0,LAC,-6,1.0,39,11.0,24.0,0.45799999999999996,3.0,6.0,0.5,2.0,5.0,0.4,2.0,6.0,8.0,6.0,0.0,0.0,3.0,1.0,27.0,17.4,-3.0,0.5118483412322274,0.08333333333333333,0.1696113074204947,0.08480565371024736,2.0,0.75,0.25,27.2,9,0.6444444444444444,8.7,0.003472222222222222,9.0,0.9926470588235294,-0.2222222222222222,21.026846153846154,0.7787720797720797,0.0,0.0,False,True,False,False,True,False,rising,False,False,True,below 35,8.0,18.0,0.4444444444444444,False,False,False,False
41,2011-01-18,26,MIA,1,ATL,-4,1.0,44,11.0,30.0,0.36700000000000005,2.0,10.0,0.2,10.0,11.0,0.909,2.0,8.0,10.0,7.0,2.0,0.0,6.0,3.0,34.0,20.5,-5.0,0.4826117814052519,0.3333333333333333,0.14515292897874546,0.1244167962674961,1.1666666666666667,0.8,0.2,38.84,9,0.6029411764705882,2.05,0.01111111111111111,5.666666666666667,0.8753861997940267,-0.11764705882352941,20.998590909090918,0.6176056149732623,2.0,0.3333333333333333,False,False,False,False,True,True,rising,False,False,True,below 35,9.0,20.0,0.45,False,False,True,False
42,2011-01-22,26,MIA,1,TOR,17,1.0,38,14.0,29.0,0.483,1.0,3.0,0.33299999999999996,9.0,14.0,0.643,1.0,10.0,11.0,6.0,2.0,1.0,1.0,2.0,38.0,30.1,13.0,0.5329593267882188,0.3103448275862069,0.1406799531066823,0.023446658851113716,6.0,0.9090909090909091,0.09090909090909091,35.16,9,0.7921052631578948,3.3444444444444446,0.01070154577883472,38.0,1.0807736063708762,0.4473684210526316,37.9173157894737,0.997824099722992,3.0,3.0,True,False,False,False,True,False,rising,True,False,True,above 35,13.0,26.0,0.5,False,False,False,True
43,2011-01-27,26,MIA,0,NYK,-5,1.0,42,7.0,24.0,0.292,0.0,2.0,0.0,10.0,12.0,0.833,2.0,9.0,11.0,5.0,2.0,2.0,4.0,3.0,24.0,15.0,5.0,0.40404040404040403,0.4166666666666667,0.12919896640826872,0.10335917312661498,1.25,0.8181818181818182,0.18181818181818182,31.28,9,0.625,1.5,0.017361111111111112,6.0,0.7672634271099744,-0.20833333333333334,15.871428571428579,0.6613095238095241,4.0,1.0,False,False,False,True,True,True,rising,False,False,True,below 35,7.0,22.0,0.3181818181818182,False,False,True,False
44,2011-01-28,26,MIA,1,DET,1,1.0,44,15.0,25.0,0.6,2.0,4.0,0.5,7.0,10.0,0.7,0.0,8.0,8.0,9.0,1.0,2.0,3.0,1.0,39.0,34.0,4.0,0.6554621848739496,0.28,0.2155688622754491,0.0718562874251497,3.0,1.0,0.0,32.4,9,0.8717948717948718,4.857142857142857,0.011200000000000002,13.0,1.2037037037037037,0.02564102564102564,37.52424999999999,0.9621602564102562,3.0,1.0,True,True,True,False,True,False,rising,True,True,True,above 35,13.0,21.0,0.6190476190476191,True,False,False,False
45,2011-01-30,26,MIA,0,OKC,5,1.0,40,7.0,14.0,0.5,2.0,5.0,0.4,7.0,11.0,0.636,0.0,4.0,4.0,13.0,4.0,3.0,4.0,3.0,23.0,25.6,6.0,0.5981794538361508,0.5,0.35886818495514144,0.11042097998619738,3.25,1.0,0.0,22.84,9,1.1130434782608696,3.6571428571428575,0.03571428571428571,5.75,1.0070052539404553,0.21739130434782608,31.344549999999998,1.3628065217391303,7.0,1.75,True,False,False,True,True,False,rising,False,False,True,below 35,5.0,9.0,0.5555555555555556,True,False,True,False
46,2011-01-31,26,MIA,1,CLE,27,1.0,31,7.0,14.0,0.5,0.0,0.0,0.0,10.0,11.0,0.909,1.0,3.0,4.0,8.0,0.0,2.0,2.0,1.0,24.0,22.8,20.0,0.624187256176853,0.7142857142857143,0.2737382378100941,0.06843455945252352,4.0,0.75,0.25,19.84,9,0.9500000000000001,2.2800000000000002,0.05102040816326531,12.0,1.2096774193548387,1.125,35.14638709677419,1.4644327956989247,2.0,1.0,True,False,False,False,False,True,rising,True,True,True,below 35,7.0,14.0,0.5,False,False,True,True
47,2011-02-03,26,MIA,0,ORL,4,1.0,42,17.0,25.0,0.68,3.0,5.0,0.6,14.0,17.0,0.8240000000000001,2.0,9.0,11.0,8.0,1.0,1.0,3.0,2.0,51.0,46.7,2.0,0.7709750566893423,0.56,0.18150879183210436,0.06806579693703914,2.6666666666666665,0.8181818181818182,0.18181818181818182,33.480000000000004,9,0.915686274509804,3.335714285714286,0.022400000000000003,17.0,1.5232974910394264,0.0784313725490196,54.356785714285714,1.0658193277310923,2.0,0.6666666666666666,True,True,True,False,True,True,rising,True,False,True,above 35,14.0,20.0,0.7,True,False,True,False
48,2011-02-04,26,MIA,0,CHA,12,1.0,36,7.0,13.0,0.5379999999999999,0.0,3.0,0.0,5.0,6.0,0.833,1.0,7.0,8.0,9.0,0.0,0.0,3.0,3.0,19.0,17.2,10.0,0.5993690851735016,0.38461538461538464,0.3231597845601436,0.10771992818671454,3.0,0.875,0.125,17.64,9,0.9052631578947368,3.44,0.02958579881656805,6.333333333333333,1.0770975056689343,0.631578947368421,22.816194444444452,1.2008523391812869,0.0,0.0,True,False,True,False,False,True,rising,True,False,True,below 20,7.0,10.0,0.7,True,False,True,False
49,2011-02-06,26,MIA,1,LAC,18,1.0,35,6.0,15.0,0.4,0.0,2.0,0.0,0.0,2.0,0.0,1.0,5.0,6.0,4.0,4.0,0.0,6.0,2.0,12.0,5.3,15.0,0.3761755485893417,0.0,0.15414258188824664,0.23121387283236994,0.6666666666666666,0.8333333333333334,0.16666666666666666,20.880000000000003,9,0.44166666666666665,0.0,0.0,2.0,0.5747126436781609,1.5,6.624542857142856,0.552045238095238,4.0,0.6666666666666666,True,False,False,True,False,False,rising,False,False,False,below 20,6.0,13.0,0.46153846153846156,False,False,False,False
50,2011-02-08,26,MIA,1,IND,5,1.0,41,15.0,23.0,0.652,2.0,5.0,0.4,9.0,13.0,0.6920000000000001,3.0,10.0,13.0,8.0,3.0,1.0,4.0,1.0,41.0,39.3,18.0,0.702656383890317,0.391304347826087,0.19429265330904677,0.09714632665452339,2.0,0.7692307692307693,0.23076923076923078,29.72,9,0.9585365853658536,4.366666666666666,0.017013232514177693,10.25,1.379542395693136,0.12195121951219512,47.07463414634147,1.1481618084473528,4.0,1.0,True,False,True,True,True,False,rising,True,False,True,above 35,13.0,18.0,0.7222222222222222,True,False,True,False
51,2011-02-11,26,MIA,0,DET,14,1.0,34,7.0,17.0,0.41200000000000003,0.0,2.0,0.0,2.0,3.0,0.667,0.0,8.0,8.0,10.0,4.0,0.0,3.0,0.0,16.0,16.9,15.0,0.4341926729986431,0.11764705882352941,0.31821797931583135,0.0954653937947494,3.3333333333333335,1.0,0.0,21.32,9,1.05625,8.45,0.006920415224913495,5.333333333333333,0.7504690431519699,0.875,23.57035294117647,1.4731470588235294,4.0,1.3333333333333333,True,False,False,True,False,False,rising,False,False,True,below 20,7.0,15.0,0.4666666666666667,False,False,False,False
52,2011-02-13,26,MIA,0,BOS,-3,1.0,43,10.0,21.0,0.47600000000000003,0.0,2.0,0.0,2.0,3.0,0.667,1.0,6.0,7.0,7.0,1.0,0.0,4.0,2.0,22.0,14.5,1.0,0.49052396878483834,0.09523809523809523,0.20942408376963353,0.11967090501121916,1.75,0.8571428571428571,0.14285714285714285,25.32,9,0.6590909090909091,7.25,0.0045351473922902496,5.5,0.8688783570300158,-0.13636363636363635,15.71490697674419,0.7143139534883723,1.0,0.25,False,False,False,False,True,False,rising,False,False,True,below 35,10.0,19.0,0.5263157894736842,True,False,False,False
53,2011-02-15,26,MIA,0,IND,7,1.0,40,11.0,20.0,0.55,1.0,3.0,0.33299999999999996,4.0,6.0,0.667,1.0,5.0,6.0,5.0,2.0,2.0,5.0,1.0,27.0,20.3,9.0,0.5908096280087527,0.2,0.15220700152207,0.15220700152207,1.0,0.8333333333333334,0.16666666666666666,26.64,9,0.7518518518518519,5.075,0.01,5.4,1.0135135135135136,0.25925925925925924,24.42200000000001,0.9045185185185189,4.0,0.8,True,False,True,True,True,False,rising,False,False,False,below 35,10.0,17.0,0.5882352941176471,True,False,False,False
54,2011-02-16,26,MIA,0,TOR,8,1.0,37,8.0,18.0,0.444,0.0,2.0,0.0,7.0,10.0,0.7,3.0,10.0,13.0,8.0,0.0,0.0,5.0,1.0,23.0,17.7,6.0,0.5054945054945055,0.3888888888888889,0.22377622377622378,0.13986013986013987,1.6,0.7692307692307693,0.23076923076923078,24.4,9,0.7695652173913043,2.5285714285714285,0.021604938271604937,4.6,0.9426229508196722,0.34782608695652173,22.119432432432433,0.9617144535840189,0.0,0.0,True,False,False,False,False,False,rising,False,False,True,below 35,8.0,16.0,0.5,False,False,True,False
55,2011-02-22,26,MIA,1,SAC,20,1.0,30,14.0,26.0,0.5379999999999999,3.0,6.0,0.5,0.0,3.0,0.0,2.0,6.0,8.0,3.0,0.0,0.0,3.0,4.0,31.0,17.9,18.0,0.5651777575205105,0.0,0.08975317875841436,0.08975317875841436,1.0,0.75,0.25,28.32,9,0.5774193548387097,0.0,0.0,10.333333333333334,1.094632768361582,0.6451612903225806,28.924133333333337,0.9330365591397851,0.0,0.0,True,True,True,False,False,False,rising,True,False,False,below 35,11.0,20.0,0.55,True,True,False,False
56,2011-02-24,26,MIA,0,CHI,-4,1.0,41,12.0,21.0,0.5710000000000001,0.0,4.0,0.0,5.0,6.0,0.833,0.0,10.0,10.0,5.0,2.0,1.0,2.0,1.0,29.0,25.5,3.0,0.6079664570230607,0.23809523809523808,0.1620745542949757,0.06482982171799027,2.5,1.0,0.0,25.64,9,0.8793103448275862,5.1,0.011337868480725623,14.5,1.1310452418096724,-0.13793103448275862,30.117439024390247,1.038532380151388,3.0,1.5,False,False,True,False,True,True,rising,True,False,True,below 35,12.0,17.0,0.7058823529411765,True,False,False,True
57,2011-02-25,26,MIA,1,WAS,8,1.0,42,5.0,11.0,0.455,0.0,1.0,0.0,15.0,19.0,0.789,1.0,8.0,9.0,7.0,1.0,3.0,1.0,2.0,25.0,27.0,-4.0,0.6242197253433209,1.3636363636363635,0.2497769848349688,0.03568242640499554,7.0,0.8888888888888888,0.1111111111111111,19.36,9,1.08,1.8,0.12396694214876032,25.0,1.2913223140495869,0.32,30.94114285714285,1.237645714285714,4.0,4.0,True,False,False,True,True,True,rising,True,True,True,below 35,5.0,10.0,0.5,False,False,True,True
58,2011-02-27,26,MIA,1,NYK,-5,1.0,39,10.0,20.0,0.5,1.0,5.0,0.2,6.0,8.0,0.75,0.0,7.0,7.0,5.0,3.0,1.0,5.0,2.0,27.0,19.7,-3.0,0.5672268907563025,0.3,0.14792899408284024,0.14792899408284024,1.0,1.0,0.0,28.52,9,0.7296296296296296,3.283333333333333,0.015,5.4,0.9467040673211782,-0.18518518518518517,23.928897435897433,0.8862554605887938,4.0,0.8,False,False,False,True,True,True,rising,False,False,False,below 35,9.0,15.0,0.6,True,False,False,False
59,2011-03-03,26,MIA,1,ORL,-3,1.0,39,11.0,16.0,0.688,0.0,2.0,0.0,7.0,7.0,1.0,2.0,4.0,6.0,4.0,0.0,2.0,2.0,2.0,29.0,26.2,0.0,0.7503234152652005,0.4375,0.1579466929911155,0.07897334649555775,2.0,0.6666666666666666,0.3333333333333333,19.08,9,0.903448275862069,3.742857142857143,0.02734375,14.5,1.5199161425576522,-0.10344827586206896,33.05458974358974,1.1398134394341288,2.0,1.0,False,False,True,False,True,True,rising,True,True,True,below 35,11.0,14.0,0.7857142857142857,True,False,True,True
60,2011-03-04,26,MIA,0,SAS,-30,1.0,36,11.0,19.0,0.579,1.0,3.0,0.33299999999999996,3.0,7.0,0.429,3.0,5.0,8.0,7.0,1.0,0.0,4.0,2.0,26.0,20.2,-16.0,0.5823068309070549,0.15789473684210525,0.21005251312828205,0.12003000750187545,1.75,0.625,0.375,23.08,9,0.7769230769230769,6.733333333333333,0.008310249307479223,6.5,1.1265164644714039,-1.1538461538461537,27.256194444444446,1.048315170940171,1.0,0.25,False,False,True,False,False,False,rising,True,False,True,below 35,10.0,16.0,0.625,True,False,False,False
61,2011-03-06,26,MIA,1,CHI,-1,1.0,41,10.0,18.0,0.556,1.0,2.0,0.5,5.0,6.0,0.833,3.0,5.0,8.0,6.0,2.0,0.0,2.0,2.0,26.0,24.0,-4.0,0.6235011990407674,0.2777777777777778,0.20797227036395147,0.06932409012131716,3.0,0.625,0.375,19.64,9,0.9230769230769231,4.8,0.0154320987654321,13.0,1.3238289205702647,-0.038461538461538464,28.69,1.1034615384615385,2.0,1.0,False,True,True,False,True,True,rising,True,False,True,below 35,9.0,16.0,0.5625,True,False,False,True
62,2011-03-08,26,MIA,1,POR,-9,1.0,45,14.0,20.0,0.7,2.0,4.0,0.5,1.0,4.0,0.25,1.0,10.0,11.0,8.0,1.0,0.0,4.0,3.0,31.0,26.5,-2.0,0.7077625570776256,0.05,0.2359882005899705,0.11799410029498525,2.0,0.9090909090909091,0.09090909090909091,24.76,9,0.8548387096774194,26.5,0.0025,7.75,1.2520193861066236,-0.2903225806451613,29.06997777777778,0.9377412186379929,1.0,0.25,False,True,True,False,True,False,rising,True,False,True,below 35,12.0,16.0,0.75,True,False,False,False
63,2011-03-10,26,MIA,1,LAL,6,1.0,42,7.0,17.0,0.41200000000000003,0.0,3.0,0.0,5.0,7.0,0.7140000000000001,1.0,7.0,8.0,9.0,1.0,0.0,1.0,1.0,19.0,17.8,8.0,0.46740467404674046,0.29411764705882354,0.2967848309975268,0.03297609233305853,9.0,0.875,0.125,20.08,9,0.9368421052631579,3.56,0.01730103806228374,19.0,0.9462151394422311,0.3157894736842105,20.01359523809524,1.0533471177944864,1.0,1.0,True,False,False,False,True,False,rising,False,False,True,below 20,7.0,14.0,0.5,False,False,False,True
64,2011-03-12,26,MIA,1,MEM,33,1.0,31,10.0,16.0,0.625,2.0,4.0,0.5,5.0,6.0,0.833,1.0,4.0,5.0,5.0,1.0,2.0,3.0,1.0,27.0,23.8,17.0,0.7161803713527851,0.3125,0.186219739292365,0.11173184357541899,1.6666666666666667,0.8,0.2,20.64,9,0.8814814814814815,4.76,0.01953125,9.0,1.3081395348837208,1.2222222222222223,37.626548387096776,1.3935758661887694,3.0,1.0,True,True,True,False,False,True,rising,True,True,True,below 35,8.0,12.0,0.6666666666666666,True,False,False,False
65,2011-03-14,26,MIA,1,SAS,30,1.0,41,8.0,19.0,0.42100000000000004,0.0,1.0,0.0,5.0,5.0,1.0,0.0,6.0,6.0,8.0,0.0,2.0,2.0,3.0,21.0,16.5,22.0,0.49122807017543857,0.2631578947368421,0.2549800796812749,0.06374501992031872,4.0,1.0,0.0,23.2,9,0.7857142857142857,3.3,0.013850415512465374,10.5,0.9051724137931034,1.4285714285714286,18.90578048780488,0.9002752613240419,2.0,1.0,True,False,False,False,True,True,rising,False,True,True,below 35,8.0,18.0,0.4444444444444444,False,False,False,True
66,2011-03-16,26,MIA,1,OKC,-11,1.0,39,8.0,21.0,0.381,0.0,3.0,0.0,3.0,3.0,1.0,0.0,8.0,8.0,3.0,1.0,1.0,1.0,0.0,19.0,12.7,-6.0,0.4236343366778149,0.14285714285714285,0.11352885525070955,0.03784295175023652,3.0,1.0,0.0,23.32,9,0.6684210526315789,4.233333333333333,0.006802721088435374,19.0,0.8147512864493996,-0.5789473684210527,14.85184615384615,0.7816761133603237,2.0,2.0,False,False,False,False,True,True,rising,False,False,True,below 20,8.0,18.0,0.4444444444444444,False,False,False,True
67,2011-03-18,26,MIA,0,ATL,21,1.0,30,16.0,21.0,0.762,5.0,7.0,0.7140000000000001,6.0,7.0,0.857,0.0,2.0,2.0,3.0,0.0,0.0,4.0,2.0,43.0,32.2,23.0,0.8838643371017472,0.2857142857142857,0.09577015163607343,0.12769353551476456,0.75,1.0,0.0,28.08,9,0.7488372093023257,5.366666666666667,0.013605442176870748,10.75,1.5313390313390314,0.4883720930232558,52.729433333333326,1.2262658914728681,0.0,0.0,True,True,True,False,False,True,rising,True,False,False,above 35,11.0,14.0,0.7857142857142857,True,False,False,False
68,2011-03-19,26,MIA,1,DEN,5,1.0,40,15.0,25.0,0.6,1.0,4.0,0.25,2.0,2.0,1.0,0.0,6.0,6.0,2.0,2.0,0.0,5.0,3.0,33.0,20.5,16.0,0.6358381502890174,0.08,0.060698027314112286,0.15174506828528073,0.4,1.0,0.0,30.88,9,0.6212121212121212,10.25,0.0032,6.6,1.0686528497409327,0.15151515151515152,24.664500000000004,0.747409090909091,2.0,0.4,True,False,True,False,True,True,rising,True,False,False,below 35,14.0,21.0,0.6666666666666666,True,False,False,False
